Elevation,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,W_A_1,W_A_2,W_A_3,W_A_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_12,Soil_Type_13,Soil_Type_14,Soil_Type_17,Soil_Type_18,Soil_Type_19,Soil_Type_20,Soil_Type_21,Soil_Type_22,Soil_Type_23,Soil_Type_24,Soil_Type_26,Soil_Type_29,Soil_Type_30,Soil_Type_31,Soil_Type_32,Soil_Type_33,Soil_Type_34,Soil_Type_35,Soil_Type_37,Soil_Type_38,Soil_Type_39,Soil_Type_40,Cover_Type(Class)
45437,0.17419678714859446,0.4137931034482759,0.06177325581395349,0.08159796005099873,0.10389976066450796,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
43382,0.2700803212851405,0.4482758620689655,0.06540697674418605,0.07564810879728008,0.0667323666056596,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37273,0.08032128514056225,0.5344827586206896,0.02180232558139535,0.024791046890494405,0.03294382655216107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15582,0.3574297188755019,0.5,0.0872093023255814,0.1770789063606743,0.06279037026608476,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
34575,0.1149598393574297,0.5172413793103449,0.07848837209302326,0.042498937526561836,0.03604110939039842,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26419,0.09789156626506024,0.5689655172413793,0.09011627906976744,0.04179062190111914,0.0644797972687597,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37880,0.1787148594377509,0.4482758620689655,0.15406976744186046,0.04674883127921802,0.08545684921864001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54550,0.4106425702811244,0.10344827586206896,0.09738372093023256,0.26236010766397505,0.2542587639025765,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6653,0.3122489959839357,0.4310344827586207,0.3626453488372093,0.14279643008924778,0.10699704350274533,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
22044,0.2936746987951807,0.3103448275862069,0.030523255813953487,0.12168862445105535,0.13360551879487545,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55688,0.1957831325301204,0.13793103448275862,0.21875,0.013457996883411249,0.05504716317049135,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19368,0.3995983935742972,0.3793103448275862,0.1308139534883721,0.4395806771497379,0.2059693087427848,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41195,0.2299196787148593,0.3103448275862069,0.02180232558139535,0.01529961750956226,0.00591299450936224,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1648,0.2836345381526103,0.3965517241379311,0.1380813953488372,0.1062473438164046,0.20962973391524709,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56484,0.33232931726907633,0.1724137931034483,0.17005813953488372,0.06091514378807196,0.1399408700549064,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19552,0.12148594377510025,0.25862068965517243,0.14607558139534885,0.04745714690466071,0.07855835562438407,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48732,0.22489959839357432,0.3448275862068966,0.02180232558139535,0.07819804504887377,0.05152752358158525,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
44122,0.11646586345381528,0.5344827586206896,0.1380813953488372,0.032299192520186995,0.012670702520061949,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2559,0.1731927710843374,0.5172413793103449,0.4055232558139535,0.08499787505312367,0.13121216387441922,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56318,0.2118473895582328,0.7413793103448276,0.09738372093023256,0.2092364357557728,0.14120794030691258,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45154,0.11345381526104414,0.603448275862069,0.16569767441860464,0.04519053690324409,0.05870758834295368,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
43931,0.3674698795180723,0.4827586206896552,0.12718023255813954,0.2416772914010483,0.2452484865549769,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
42400,0.03714859437751007,0.4482758620689655,0.0,0.013457996883411249,0.06814022244122203,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38100,0.3749999999999999,0.27586206896551724,0.4585755813953488,0.12438022382773765,0.1493735041531747,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
53552,0.30271084337349385,0.4482758620689655,0.16569767441860464,0.03428247627142655,0.1236097423623821,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48176,0.08885542168674687,0.4310344827586207,0.11119186046511627,0.02974925626859328,0.05504716317049135,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37824,0.3463855421686747,0.206896551724138,0.2180232558139535,0.15469613259668508,0.1833028297902296,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55068,0.32429718875502,0.5862068965517241,0.3270348837209302,0.055248618784530384,0.1475432915669435,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46810,0.3554216867469878,0.4310344827586207,0.10901162790697674,0.1844453888652784,0.22300436435309026,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54004,0.341867469879518,0.25862068965517243,0.07848837209302326,0.2025782688766114,0.1792200478670984,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1953,0.3172690763052207,0.10344827586206896,0.06177325581395349,0.14251310383907068,0.09854990848937067,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26293,0.2243975903614458,0.5172413793103449,0.17587209302325582,0.15044623884402888,0.2059693087427848,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9294,0.38152610441767065,0.15517241379310345,0.0690406976744186,0.23926901827454314,0.1309305927073068,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24848,0.16164658634538145,0.6896551724137931,0.10901162790697674,0.1572460688482788,0.1607771364212304,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4626,0.18022088353413648,0.206896551724138,0.2485465116279069,0.07238985692024366,0.05068281008024777,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
42791,0.3775100401606425,0.1724137931034483,0.02180232558139535,0.2864428389290268,0.37955793326763343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46250,0.2494979919678713,0.2413793103448276,0.20712209302325585,0.07210653067006657,0.07616500070392791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41122,0.1229919678714858,0.5862068965517241,0.10901162790697674,0.05964017566227511,0.06349429818386597,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
23719,0.1350401606425703,0.5344827586206896,0.02180232558139535,0.0509987250318742,0.08010699704350276,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55337,0.2269076305220884,0.3448275862068966,0.18604651162790692,0.1249468763280918,0.08545684921864001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
57716,0.13905622489959846,0.3793103448275862,0.02180232558139535,0.13089672758181045,0.08869491764043362,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31462,0.2088353413654619,0.25862068965517243,0.17005813953488372,0.09916418756197762,0.0930592707306772,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31436,0.4487951807228915,0.206896551724138,0.09011627906976744,0.3511828870944893,0.3060678586512741,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10492,0.3709839357429717,0.4655172413793103,0.02180232558139535,0.2013033007508145,0.19104603688582286,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17515,0.2093373493975904,0.1896551724137931,0.0,0.0764980875478113,0.23834999296072085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26005,0.2334337349397589,0.27586206896551724,0.18531976744186046,0.1267884969542428,0.10221033366183303,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45976,0.0486947791164658,0.5344827586206896,0.0,0.01274968125796855,0.08151485287906518,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45522,0.12198795180722875,0.5517241379310345,0.15406976744186046,0.08598951692874345,0.09728283823736453,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55239,0.45030120481927705,0.06896551724137931,0.30959302325581395,0.2143363082589602,0.2694636069266508,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
51445,0.41967871485943775,0.29310344827586204,0.04869186046511628,0.272843178920527,0.036322680557510915,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30103,0.3388554216867469,0.4310344827586207,0.0436046511627907,0.2527270151579544,0.2286357876953456,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
51794,0.37449799196787137,0.3965517241379311,0.04869186046511628,0.2535769939084856,0.4006757708010785,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16636,0.08082329317269077,0.4827586206896552,0.0,0.03924068564952543,0.10136562016049554,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40041,0.2876506024096385,0.3965517241379311,0.2965116279069767,0.17367899135854936,0.09939462199070816,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31807,0.2414658634538153,0.08620689655172414,0.24345930232558136,0.01274968125796855,0.09277769956356466,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38475,0.429718875502008,0.10344827586206896,0.3706395348837209,0.07805638192378524,0.02703083204279881,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41418,0.08483935742971893,0.4655172413793103,0.02180232558139535,0.060065165037540724,0.06053780092918485,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18668,0.29417670682730923,0.4655172413793103,0.3946220930232558,0.1623459413514662,0.047163170491341694,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8765,0.10592369477911634,0.25862068965517243,0.10901162790697674,0.030032582518770362,0.07475714486836546,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33807,0.3830321285140562,0.1724137931034483,0.2623546511627907,0.12041365632525855,0.10587075883429536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50305,0.17419678714859446,0.6206896551724138,0.12354651162790695,0.04674883127921802,0.0812332817119527,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40974,0.10692771084337338,0.3275862068965517,0.10901162790697674,0.026915993766822497,0.09348162748134592,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
32604,0.28212851405622474,0.3620689655172414,0.09011627906976744,0.05411531378382207,0.1682387723497114,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
65,0.3348393574297187,0.2413793103448276,0.09011627906976744,0.12579685507862304,0.20611009432634095,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
14302,0.17469879518072273,0.4827586206896552,0.06540697674418605,0.20300325825187704,0.1082641137547515,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36483,0.3895582329317268,0.10344827586206896,0.19622093023255813,0.13557161070973225,0.10967196959031396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
53453,0.13353413654618473,0.4655172413793103,0.3946220930232558,0.08598951692874345,0.0481486695762354,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
52008,0.3022088353413653,0.2413793103448276,0.0872093023255814,0.0362657600226661,0.26383218358440097,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
13917,0.22891566265060226,0.206896551724138,0.1569767441860465,0.024791046890494405,0.16894270026749264,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9693,0.3810240963855421,0.25862068965517243,0.0436046511627907,0.30755064456721914,0.3249331268478108,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46442,0.3373493975903613,0.29310344827586204,0.09011627906976744,0.14732965009208102,0.12924116570463182,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11189,0.2781124497991968,0.15517241379310345,0.23982558139534885,0.13684657883552911,0.13754751513445024,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19781,0.1852409638554217,0.5,0.0436046511627907,0.17467063323416915,0.08616077713642124,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29438,0.28212851405622474,0.3793103448275862,0.11119186046511627,0.09009774755631107,0.19343939180627906,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39068,0.2329317269076304,0.3965517241379311,0.2623546511627907,0.14024649383765406,0.10221033366183303,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40575,0.24548192771084346,0.4137931034482759,0.1875,0.0940643150587902,0.06279037026608475,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56689,0.2399598393574297,0.4310344827586207,0.09011627906976744,0.14279643008924778,0.09939462199070816,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6323,0.3258032128514056,0.3793103448275862,0.02180232558139535,0.16347924635217453,0.18752639729691686,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
43827,0.4442771084337348,0.12068965517241376,0.10901162790697674,0.13599660008499787,0.060960157679853584,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12921,0.3629518072289156,0.3965517241379311,0.1322674418604651,0.16404589885252868,0.16302970575813036,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12359,0.2595381526104418,0.13793103448275862,0.0,0.08244793880152998,0.18766718288047304,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39765,0.3729919678714858,0.3793103448275862,0.0436046511627907,0.19790338574868965,0.09446712656623962,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50498,0.4156626506024096,0.13793103448275862,0.0690406976744186,0.2653350332908344,0.029846543713923687,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2638,0.23443775100401604,0.3275862068965517,0.14607558139534885,0.03314917127071823,0.14360129522736872,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
46961,0.3805220883534136,0.1896551724137931,0.31468023255813954,0.10100580818812864,0.2272279318597776,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
57749,0.23443775100401604,0.3793103448275862,0.17005813953488372,0.13599660008499787,0.02154019428410531,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33607,0.2856425702811244,0.5517241379310345,0.06540697674418605,0.06374840628984275,0.060960157679853584,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39260,0.30973895582329314,0.1724137931034483,0.17950581395348836,0.08669783255418614,0.21202308883570326,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15887,0.2459839357429717,0.15517241379310345,0.030523255813953487,0.1939368182462105,0.07025200619456567,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
42076,0.1611445783132529,0.2413793103448276,0.17587209302325582,0.0577985550361241,0.09263691398000844,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35793,0.3895582329317268,0.5689655172413793,0.09738372093023256,0.2718515370449072,0.0481486695762354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
231,0.3865461847389559,0.4137931034482759,0.02180232558139535,0.31307550644567217,0.3363367591158665,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54492,0.1957831325301204,0.3448275862068966,0.030523255813953487,0.15781272134863294,0.06968886386034072,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
29706,0.23042168674698785,0.5517241379310345,0.1744186046511628,0.16036265760022667,0.1937209629733916,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18550,0.3775100401606425,0.06896551724137931,0.17587209302325582,0.11049723756906077,0.17372941010840495,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35994,0.2499999999999999,0.1896551724137931,0.06177325581395349,0.07267318317042074,0.10770097142052656,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
36399,0.3820281124497992,0.4310344827586207,0.0872093023255814,0.20158662700099164,0.18837111079825425,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48987,0.15461847389558234,0.206896551724138,0.0,0.04745714690466071,0.06602843868787836,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40402,0.32279116465863444,0.3965517241379311,0.3270348837209302,0.07748972942343108,0.1720399831057358,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17223,0.3107429718875502,0.27586206896551724,0.35174418604651164,0.13273834820796146,0.1241728846966071,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31944,0.4628514056224898,0.3103448275862069,0.2543604651162791,0.4230060915143788,0.19597353231029144,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20384,0.29216867469879515,0.2241379310344828,0.09738372093023256,0.1235302450772064,0.1582429959172181,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31114,0.3614457831325301,0.12068965517241376,0.06540697674418605,0.09703924068564952,0.16936505701816135,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35218,0.06977911646586332,0.603448275862069,0.06540697674418605,0.0254993625159371,0.06335351260030972,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56918,0.08985943775100391,0.4655172413793103,0.10901162790697674,0.028474288142796424,0.05490637758693511,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
49143,0.13403614457831325,0.6206896551724138,0.02180232558139535,0.08754781130471738,0.05870758834295368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3467,0.2510040160642569,0.25862068965517243,0.24345930232558136,0.1408131463380082,0.18893425313247925,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16718,0.2314257028112449,0.3793103448275862,0.11119186046511627,0.15327950134579968,0.11952696043925105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
43683,0.1762048192771083,0.4827586206896552,0.06177325581395349,0.1062473438164046,0.07194143319724064,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30154,0.4161646586345381,0.2241379310344828,0.10901162790697674,0.2704349057940218,0.03801210756018585,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
35750,0.2600401606425703,0.5,0.2245639534883721,0.1712707182320442,0.16739405884837394,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19089,0.33333333333333337,0.3620689655172414,0.06177325581395349,0.2235444113897153,0.06053780092918485,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12416,0.4392570281124498,0.13793103448275862,0.2485465116279069,0.3762572602351608,0.16134027875545542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1902,0.2233935742971888,0.3448275862068966,0.02180232558139535,0.012041365632525851,0.04491060115444178,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
